za_code,za_numeric,eurobarometer_wave,survey_year,survey_quarter,survey_period,survey_month_approx,season_guess,fieldwork_start,fieldwork_end,date_midpoint,time_index,time_granularity,time_confidence,time_status,year_guess,wave_guess,metric_family,metric,group_type,group,value_weighted_0_100,std_weighted_0_100,value_unweighted_0_100,n_total_greece,n_valid_unweighted,n_valid_weighted,valid_weighted_percent,sample_confidence,data_status,source_dataset,source_variables_final,weight_variable,scale,filename,country_variable,greece_rows_inventory,source_full_path,is_overall,is_age_group,is_gender_group,is_15_17,weighted_mean_raw_1_10,weighted_std_raw_1_10,weighted_mean_minus1_plus1,weighted_std_minus1_plus1,source_variable,source_label,source_variables,has_weighted_value,has_valid_weighted_sample,raw_data_status
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,political_space,left_right_placement,education_group,low_education,58.1969,25.2172,59.0361,423,249,249,58.87,medium,ok,left_right,v352,v9,"0=left, 50=center, 100=right",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,political_space,left_right_placement,education_group,medium_education,52.3238,24.6296,53.312,288,208,208,72.22,medium,ok,left_right,v352,v9,"0=left, 50=center, 100=right",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,political_space,left_right_placement,gender,female,55.262,23.7738,55.246,503,323,323,64.21,high,ok,left_right,v352,v9,"0=left, 50=center, 100=right",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,5.9736,2.1396,0.1052,0.4755,v352,D1 LEFT-RIGHT PLACEMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,political_space,left_right_placement,gender,male,52.358,25.9859,53.8356,502,323,323,64.34,high,ok,left_right,v352,v9,"0=left, 50=center, 100=right",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,5.7122,2.3387,0.0472,0.5197,v352,D1 LEFT-RIGHT PLACEMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,age_group,15-17,76.0481,42.679,76.3158,41,38,38,92.68,low,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,True,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,age_group,18-24,52.4042,49.9422,49.5327,117,107,107,91.45,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,age_group,25-39,61.0243,48.7695,60.9848,280,264,264,94.29,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,age_group,40-54,58.2365,49.3169,56.682,238,217,217,91.18,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,age_group,55+,62.029,48.5315,61.0526,329,285,285,86.63,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,all,all,60.2654,48.9349,59.2755,1005,911,911,90.65,high,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,True,False,False,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,education_group,high_education,56.2578,49.6069,58.0645,193,186,186,96.37,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,education_group,low_education,59.0585,49.1726,57.2222,423,360,360,85.11,high,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,education_group,medium_education,63.9678,48.0094,62.0438,288,274,274,95.14,medium,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,gender,female,58.3413,49.2993,57.7181,503,447,447,88.87,high,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_european_union,gender,male,62.1898,48.4913,60.7759,502,464,464,92.43,high,ok,trust_institutions,v87,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v87,Q10 TRUST IN INSTITUTIONS: EUROPEAN UNION,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,age_group,15-17,41.088,49.1994,44.7368,41,38,38,92.68,low,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,True,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,age_group,18-24,29.1604,45.4501,28.8288,117,111,111,94.87,medium,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,age_group,25-39,36.2286,48.0661,34.7328,280,262,262,93.57,medium,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,age_group,40-54,44.4536,49.6914,42.8571,238,224,224,94.12,medium,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,age_group,55+,43.068,49.5171,41.2903,329,310,310,94.22,high,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,all,all,39.6597,48.9191,38.5185,1005,945,945,94.03,high,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,True,False,False,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,education_group,high_education,31.7414,46.547,32.7869,193,183,183,94.82,medium,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,education_group,low_education,45.9799,49.8381,42.8571,423,392,392,92.67,high,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,education_group,medium_education,38.2539,48.6007,37.3188,288,276,276,95.83,medium,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,gender,female,38.4945,48.6582,36.6738,503,469,469,93.24,high,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_government,gender,male,40.8577,49.1571,40.3361,502,476,476,94.82,high,ok,trust_institutions,v85,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v85,Q10 TRUST IN INSTITUTIONS: NAT GOVERNMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,age_group,15-17,68.2496,46.5505,72.5,41,40,40,97.56,low,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,True,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,age_group,18-24,47.1471,49.9185,44.2478,117,113,113,96.58,medium,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,age_group,25-39,48.8935,49.9878,48.1203,280,266,266,95.0,medium,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,age_group,40-54,52.1028,49.9558,51.3043,238,230,230,96.64,medium,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,age_group,55+,52.0939,49.9561,50.1608,329,311,311,94.53,high,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,True,False,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,all,all,51.3146,49.9827,50.1042,1005,960,960,95.52,high,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,True,False,False,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,education_group,high_education,44.3576,49.6806,46.5241,193,187,187,96.89,medium,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,education_group,low_education,53.2211,49.8961,50.6329,423,395,395,93.38,high,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,education_group,medium_education,50.9413,49.9911,49.1103,288,281,281,97.57,medium,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,gender,female,51.7711,49.9686,49.789,503,474,474,94.23,high,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3507,3507,55.1,2001,Q2,2001-Q2,5,Spring,,,,2,quarter,medium_wave_derived,locked,,,trust_institutions,trust_national_parliament,gender,male,50.8504,49.9928,50.4115,502,486,486,96.81,high,ok,trust_institutions,v86,v9,"0=not trust, 100=trust",ZA3507_v1-0-1.sav,isocntry,1005,/content/drive/MyDrive/noraya suv/ZA3507_v1-0-1.sav,False,False,True,False,,,,,v86,Q10 TRUST IN INSTITUTIONS: NAT PARLIAMENT,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,age_group,15-17,54.4274,25.261,54.1667,24,24,24,100.0,low,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,True,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,age_group,18-24,45.3936,27.6058,44.9865,125,123,123,98.4,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,age_group,25-39,47.8177,27.4048,47.619,296,294,294,99.32,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,age_group,40-54,45.8423,28.793,45.8702,226,226,226,100.0,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,age_group,55+,45.5543,31.0586,46.1934,331,324,324,97.89,high,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,all,all,46.4585,28.9915,46.5859,1002,991,991,98.9,high,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,True,False,False,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,education_group,high_education,46.8814,29.8321,47.2776,251,251,251,100.0,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,education_group,low_education,47.1021,29.165,47.4834,360,351,351,97.5,high,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,education_group,medium_education,45.1226,28.34,45.0056,299,297,297,99.33,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,education_group,student_still_studying,47.1205,28.1444,46.3768,92,92,92,100.0,low,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,gender,female,46.7349,29.1804,46.979,501,491,491,98.0,high,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,True,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,gender,male,46.1761,28.7946,46.2,501,500,500,99.8,high,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,True,False,,,,,v49,Q9 DEMOCRACY SATISFACTION - COUNTRY,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,occupation_group,manual_worker,45.92,32.5805,44.8276,59,58,58,98.31,low,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,occupation_group,self_employed,47.4116,27.9059,47.5,161,160,160,99.38,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,occupation_group,student,47.1205,28.1444,46.3768,92,92,92,100.0,low,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,occupation_group,unemployed,40.3821,28.0121,40.1235,54,54,54,100.0,low,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_country,occupation_group,white_collar,44.8694,27.0793,44.9367,159,158,158,99.37,medium,ok,democracy_satisfaction,v49,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,False,False,False,,,,,,,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_eu,age_group,15-17,49.9927,31.3559,51.3889,24,24,24,100.0,low,ok,democracy_satisfaction,v50,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,True,,,,,v50,Q10 DEMOCRACY SATISFACTION - EU,,True,True,ok
ZA3627,3627,56.2,2001,Q4,2001-Q4,11,Autumn,,,,3,quarter,medium_wave_derived,locked,,,democracy_satisfaction,democracy_satisfaction_eu,age_group,18-24,48.756,26.9885,47.5362,125,115,115,92.0,medium,ok,democracy_satisfaction,v50,v9,"0=not at all satisfied, 100=very satisfied",ZA3627_v1-0-1.sav,isocntry,1002,/content/drive/MyDrive/noraya suv/ZA3627_v1-0-1.sav,False,True,False,False,,,,,v50,Q10 DEMOCRACY SATISFACTION - EU,,True,True,ok
